MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability
0.875,0.5555555555555556,0.5,0.1764705882352941,0.2352941176470588,0.3529411764705882,0.375,0.125,0.5,0.1666666666666666,0.4375,0.2941176470588235,0.1176470588235294,0.25,0.3125,0.2941176470588235,0.4210526315789473,0.1363636363636363,0.375,0.3125,0.6680217917751763
0.25,0.7222222222222222,0.3125,0.7058823529411764,0.3529411764705882,0.4705882352941176,0.3125,0.1875,0.4375,0.2222222222222222,0.1875,0.2941176470588235,0.4117647058823529,0.375,0.375,0.2941176470588235,0.3157894736842105,0.1818181818181818,0.25,0.5,0.42229508102333185
0.3125,0.2777777777777778,0.25,0.2352941176470588,0.1176470588235294,0.1764705882352941,0.6875,0.375,0.125,0.3888888888888888,0.1875,0.1764705882352941,0.1764705882352941,0.5625,0.125,0.0588235294117647,0.2631578947368421,0.0909090909090909,0.375,0.4375,0.3259659098450623
0.4375,0.2222222222222222,0.3125,0.3529411764705882,0.2941176470588235,0.1764705882352941,0.25,0.375,0.3125,0.2222222222222222,0.75,0.2941176470588235,0.3529411764705882,0.375,0.1875,0.2941176470588235,0.1578947368421052,0.1818181818181818,0.25,0.125,0.4638264722605878
0.5,0.1666666666666666,0.25,0.1764705882352941,0.1764705882352941,0.2352941176470588,0.1875,0.25,0.3125,0.2222222222222222,0.25,0.3529411764705882,0.2941176470588235,0.375,0.3125,0.1176470588235294,0.2631578947368421,0.3181818181818182,0.3125,0.125,0.4750714082245269
0.375,0.2777777777777778,0.25,0.4117647058823529,0.4117647058823529,0.4705882352941176,0.4375,0.3125,0.375,0.5,0.3125,0.1764705882352941,0.3529411764705882,0.125,0.1875,0.1176470588235294,0.0526315789473684,0.1363636363636363,0.125,0.4375,0.5370407933485715
0.375,0.1666666666666666,0.25,0.4117647058823529,0.2352941176470588,0.3529411764705882,0.125,0.25,0.375,0.2222222222222222,0.4375,0.3529411764705882,0.1764705882352941,0.5,0.25,0.2352941176470588,0.2631578947368421,0.1363636363636363,0.375,0.125,0.4424669091327794
0.3125,0.3333333333333333,0.1875,0.1764705882352941,0.2941176470588235,0.1764705882352941,0.125,0.1875,0.4375,0.1666666666666666,0.375,0.1764705882352941,0.2352941176470588,0.1875,0.3125,0.4117647058823529,0.1052631578947368,0.1363636363636363,0.4375,0.4375,0.42362579393320315
0.5,0.2222222222222222,0.4375,0.4117647058823529,0.1176470588235294,0.3529411764705882,0.5625,0.1875,0.3125,0.2222222222222222,0.5,0.2941176470588235,0.2941176470588235,0.1875,0.25,0.3529411764705882,0.3157894736842105,0.0909090909090909,0.4375,0.125,0.40549087609733064
0.25,0.1666666666666666,0.3125,0.2352941176470588,0.1764705882352941,0.1764705882352941,0.1875,0.375,0.1875,0.2222222222222222,0.125,0.3529411764705882,0.0588235294117647,0.125,0.125,0.2352941176470588,0.3684210526315789,0.2272727272727273,0.625,0.3125,0.29331121850049346
0.3125,0.1666666666666666,0.125,0.2941176470588235,0.1176470588235294,0.4705882352941176,0.25,0.3125,0.1875,0.3333333333333333,0.25,0.2941176470588235,0.4705882352941176,0.4375,0.25,0.2941176470588235,0.1052631578947368,0.1818181818181818,0.6875,0.3125,0.41039129500805455
0.0625,0.2777777777777778,0.25,0.3529411764705882,0.2352941176470588,0.2352941176470588,0.625,0.375,0.1875,0.1666666666666666,0.0625,0.2941176470588235,0.1764705882352941,0.3125,0.125,0.4117647058823529,0.2105263157894736,0.3181818181818182,0.1875,0.5625,0.24359382543365443
0.0625,0.2777777777777778,0.25,0.1176470588235294,0.1176470588235294,0.4705882352941176,0.5625,0.6875,0.4375,0.0,0.375,0.2352941176470588,0.1764705882352941,0.375,0.25,0.5882352941176471,0.1052631578947368,0.2727272727272727,0.25,0.1875,0.21693623748044874
0.4375,0.2222222222222222,0.5,0.1764705882352941,0.3529411764705882,0.2352941176470588,0.375,0.3125,0.25,0.0555555555555555,0.375,0.2352941176470588,0.4117647058823529,0.0625,0.25,0.4117647058823529,0.3684210526315789,0.3181818181818182,0.375,0.25,0.443595444261306
0.3125,0.2777777777777778,0.25,0.0588235294117647,0.3529411764705882,0.0588235294117647,0.3125,0.6875,0.4375,0.2222222222222222,0.1875,0.3529411764705882,0.2941176470588235,0.4375,0.125,0.1764705882352941,0.1578947368421052,0.1818181818181818,0.375,0.25,0.4147861414618931
0.125,0.2222222222222222,0.25,0.2352941176470588,0.3529411764705882,0.4117647058823529,0.375,0.5,0.3125,0.2777777777777778,0.25,0.1176470588235294,0.4117647058823529,0.3125,0.25,0.1764705882352941,0.3157894736842105,0.1363636363636363,0.375,0.3125,0.34447854211355
0.1875,0.2777777777777778,0.1875,0.3529411764705882,0.2352941176470588,0.2941176470588235,0.1875,0.25,0.25,0.3888888888888888,0.375,0.2352941176470588,0.2941176470588235,0.5625,0.75,0.3529411764705882,0.3684210526315789,0.5909090909090909,0.5,0.1875,0.3392339464598579
0.375,0.5,0.375,0.2352941176470588,0.2352941176470588,0.1764705882352941,0.5,0.25,0.5,0.2777777777777778,0.1875,0.0588235294117647,0.1764705882352941,0.3125,0.25,0.2352941176470588,0.2631578947368421,0.2272727272727273,0.25,0.5,0.37926042706780455
0.8125,0.1111111111111111,0.375,0.2352941176470588,0.2352941176470588,0.3529411764705882,0.375,0.0625,0.375,0.2777777777777778,0.25,0.1176470588235294,0.2941176470588235,0.375,0.1875,0.1176470588235294,0.1578947368421052,0.2272727272727273,0.375,0.375,0.6876555770782633
0.25,0.1111111111111111,0.3125,0.2352941176470588,0.2352941176470588,0.4117647058823529,0.1875,0.125,0.1875,0.1666666666666666,0.625,0.2352941176470588,0.3529411764705882,0.125,0.25,0.5882352941176471,0.1578947368421052,0.1818181818181818,0.1875,0.375,0.3565042585245106
0.5,0.2222222222222222,0.375,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.1875,0.25,0.25,0.0555555555555555,0.3125,0.3529411764705882,0.1764705882352941,0.375,0.25,0.3529411764705882,0.2631578947368421,0.1818181818181818,0.375,0.1875,0.4664398634085005
0.3125,0.1666666666666666,0.5,0.4117647058823529,0.1176470588235294,0.5294117647058824,0.125,0.25,0.1875,0.4444444444444444,0.3125,0.3529411764705882,0.2941176470588235,0.3125,0.125,0.4705882352941176,0.2105263157894736,0.4545454545454546,0.25,0.0625,0.30186264024649634
0.1875,0.2222222222222222,0.3125,0.2352941176470588,0.2941176470588235,0.2941176470588235,0.1875,0.3125,0.3125,0.2777777777777778,0.4375,0.3529411764705882,0.1764705882352941,0.25,0.3125,0.4117647058823529,0.1052631578947368,0.2727272727272727,0.5625,0.125,0.32221090845443623
0.1875,0.1666666666666666,0.1875,0.3529411764705882,0.1176470588235294,0.2941176470588235,0.1875,0.25,0.3125,0.3888888888888888,0.375,0.1764705882352941,0.2941176470588235,0.0625,0.1875,0.2941176470588235,0.1052631578947368,0.1818181818181818,0.5,0.625,0.29078198737574246
0.25,0.1666666666666666,0.5,0.4705882352941176,0.0588235294117647,0.2352941176470588,0.0625,0.4375,0.25,0.2777777777777778,0.5,0.3529411764705882,0.3529411764705882,0.625,0.125,0.1764705882352941,0.1578947368421052,0.1363636363636363,0.25,0.3125,0.19493613575166913
0.0625,0.2222222222222222,0.25,0.4705882352941176,0.1764705882352941,0.2941176470588235,0.125,0.125,0.1875,0.3333333333333333,0.375,0.2352941176470588,0.3529411764705882,0.1875,0.125,0.1764705882352941,0.2631578947368421,0.2272727272727273,0.375,0.8125,0.22001850815150478
0.0625,0.2222222222222222,0.4375,0.2352941176470588,0.1764705882352941,0.2941176470588235,0.25,0.5,0.3125,0.3888888888888888,0.25,0.2941176470588235,0.2941176470588235,0.125,0.5,0.1764705882352941,0.3157894736842105,0.3181818181818182,0.1875,0.5,0.15382410345000816
0.3125,0.1111111111111111,0.5,0.2941176470588235,0.4705882352941176,0.3529411764705882,0.375,0.25,0.5,0.2777777777777778,0.125,0.2941176470588235,0.2941176470588235,0.3125,0.25,0.3529411764705882,0.3684210526315789,0.2727272727272727,0.4375,0.125,0.4447967769845446
0.25,0.0555555555555555,0.3125,0.2941176470588235,0.4117647058823529,0.3529411764705882,0.375,0.3125,0.375,0.2222222222222222,0.3125,0.3529411764705882,0.4117647058823529,0.5,0.1875,0.3529411764705882,0.1052631578947368,0.1818181818181818,0.3125,0.4375,0.42285499807970367
0.5625,0.3333333333333333,0.3125,0.1176470588235294,0.5294117647058824,0.4117647058823529,0.3125,0.3125,0.375,0.1666666666666666,0.3125,0.2941176470588235,0.2941176470588235,0.4375,0.25,0.4705882352941176,0.3684210526315789,0.4545454545454546,0.1875,0.25,0.6884546474599513
0.4375,0.2222222222222222,0.1875,0.3529411764705882,0.2941176470588235,0.2941176470588235,0.4375,0.375,0.125,0.1111111111111111,0.4375,0.4117647058823529,0.3529411764705882,0.3125,0.3125,0.2352941176470588,0.2631578947368421,0.2727272727272727,0.375,0.125,0.531314269079276
0.25,0.2222222222222222,0.1875,0.1176470588235294,0.0588235294117647,0.4117647058823529,0.3125,0.0625,0.3125,0.2222222222222222,0.0625,0.3529411764705882,0.3529411764705882,0.3125,0.25,0.1176470588235294,0.3157894736842105,0.0909090909090909,0.3125,0.1875,0.3095269563833963
0.1875,0.2777777777777778,0.375,0.2352941176470588,0.2941176470588235,0.1176470588235294,0.125,0.4375,0.625,0.0555555555555555,0.3125,0.3529411764705882,0.2352941176470588,0.4375,0.4375,0.2352941176470588,0.4736842105263157,0.1818181818181818,0.4375,0.375,0.2788427194967824
0.3125,0.0555555555555555,0.0625,0.4117647058823529,0.4705882352941176,0.5294117647058824,0.1875,0.625,0.125,0.3888888888888888,0.375,0.2352941176470588,0.2352941176470588,0.1875,0.1875,0.3529411764705882,0.2631578947368421,0.0,0.125,0.4375,0.6000457681376552
0.1875,0.1666666666666666,0.625,0.2352941176470588,0.4705882352941176,0.2352941176470588,0.3125,0.25,0.375,0.611111111111111,0.4375,0.3529411764705882,0.4117647058823529,0.25,0.5,0.2941176470588235,0.2105263157894736,0.2272727272727273,0.1875,0.0,0.30178126426335555
0.125,0.3333333333333333,0.3125,0.4117647058823529,0.2941176470588235,0.2941176470588235,0.125,0.3125,0.25,0.3333333333333333,0.3125,0.2941176470588235,0.1764705882352941,0.3125,0.25,0.4117647058823529,0.2105263157894736,0.2272727272727273,0.375,0.3125,0.2818394430256647
0.3125,0.1666666666666666,0.125,0.2352941176470588,0.2941176470588235,0.3529411764705882,0.0,0.0625,0.25,0.4444444444444444,0.3125,0.4117647058823529,0.2941176470588235,0.4375,0.3125,0.1176470588235294,0.3157894736842105,0.1818181818181818,0.5,0.375,0.47206227188760475
0.1875,0.1111111111111111,0.3125,0.2352941176470588,0.2941176470588235,0.2941176470588235,0.375,0.1875,0.3125,0.3333333333333333,0.375,0.1176470588235294,0.2941176470588235,0.3125,0.4375,0.1764705882352941,0.3157894736842105,0.2272727272727273,0.3125,0.4375,0.32274278007390333
0.125,0.2777777777777778,0.25,0.4117647058823529,0.2941176470588235,0.3529411764705882,0.625,0.375,0.375,0.2777777777777778,0.3125,0.0588235294117647,0.1176470588235294,0.1875,0.3125,0.4117647058823529,0.3684210526315789,0.0454545454545454,0.4375,0.625,0.32024126532059666
0.1875,0.2222222222222222,0.25,0.4705882352941176,0.1176470588235294,0.2352941176470588,0.625,0.3125,0.25,0.2222222222222222,0.625,0.2352941176470588,0.2352941176470588,0.3125,0.5,0.2941176470588235,0.4736842105263157,0.1818181818181818,0.25,0.5,0.25219020914557305
0.25,0.2222222222222222,0.3125,0.2352941176470588,0.3529411764705882,0.2941176470588235,0.3125,0.3125,0.3125,0.5555555555555556,0.25,0.2941176470588235,0.3529411764705882,0.5,0.4375,0.3529411764705882,0.3157894736842105,0.2727272727272727,0.1875,0.4375,0.4014148303961283
0.0625,0.3333333333333333,0.1875,0.2941176470588235,0.4117647058823529,0.4117647058823529,0.3125,0.125,0.3125,0.1111111111111111,0.1875,0.2941176470588235,0.2941176470588235,0.1875,0.1875,0.2941176470588235,0.2105263157894736,0.3181818181818182,0.625,0.125,0.3580746837645631
0.5625,0.2222222222222222,0.25,0.3529411764705882,0.3529411764705882,0.1176470588235294,0.125,0.1875,0.375,0.1111111111111111,0.1875,0.2352941176470588,0.5294117647058824,0.375,0.375,0.3529411764705882,0.1052631578947368,0.2272727272727273,0.4375,0.625,0.5764439910615053
0.1875,0.3333333333333333,0.375,0.2352941176470588,0.4117647058823529,0.5882352941176471,0.3125,0.375,0.1875,0.2222222222222222,0.4375,0.3529411764705882,0.2352941176470588,0.8125,0.25,0.0588235294117647,0.2105263157894736,0.2272727272727273,0.5625,0.1875,0.41243862681083027
0.5625,0.2222222222222222,0.5,0.1176470588235294,0.4117647058823529,0.1176470588235294,0.125,0.1875,0.375,0.3888888888888888,0.3125,0.2941176470588235,0.1176470588235294,0.375,0.3125,0.3529411764705882,0.3157894736842105,0.2272727272727273,0.25,0.25,0.5221262214042555
0.3125,0.2777777777777778,0.625,0.2352941176470588,0.2352941176470588,0.4117647058823529,0.25,0.3125,0.4375,0.0555555555555555,0.1875,0.4117647058823529,0.1176470588235294,0.375,0.4375,0.1764705882352941,0.3157894736842105,0.0909090909090909,0.625,0.3125,0.3009110553291291
0.375,0.2777777777777778,0.375,0.4117647058823529,0.2941176470588235,0.6470588235294118,0.25,0.125,0.4375,0.3333333333333333,0.125,0.1764705882352941,0.5294117647058824,0.375,0.3125,0.4117647058823529,0.3684210526315789,0.1818181818181818,0.375,0.375,0.4850425011017288
0.5,0.2222222222222222,0.3125,0.2941176470588235,0.4117647058823529,0.1764705882352941,0.25,0.3125,0.125,0.3888888888888888,0.375,0.2352941176470588,0.2941176470588235,0.5625,0.25,0.2352941176470588,0.1052631578947368,0.2727272727272727,0.3125,0.3125,0.5485236698000444
0.5625,0.3333333333333333,0.25,0.2941176470588235,0.1764705882352941,0.2352941176470588,0.1875,0.4375,0.125,0.2222222222222222,0.375,0.0,0.4705882352941176,0.125,0.125,0.3529411764705882,0.2105263157894736,0.1818181818181818,0.3125,0.3125,0.5156290516456027
0.1875,0.2222222222222222,0.125,0.3529411764705882,0.4705882352941176,0.2941176470588235,0.4375,0.25,0.1875,0.0555555555555555,0.1875,0.2941176470588235,0.2941176470588235,0.4375,0.25,0.2352941176470588,0.2631578947368421,0.0909090909090909,0.125,0.3125,0.46849398410698867
0.5625,0.2222222222222222,0.1875,0.4117647058823529,0.3529411764705882,0.2941176470588235,0.1875,0.25,0.3125,0.2777777777777778,0.375,0.3529411764705882,0.2941176470588235,0.625,0.1875,0.4117647058823529,0.3684210526315789,0.3181818181818182,0.1875,0.25,0.6283435034991579
0.4375,0.3333333333333333,0.25,0.2352941176470588,0.1764705882352941,0.2941176470588235,0.1875,0.375,0.3125,0.1666666666666666,0.5,0.2352941176470588,0.2941176470588235,0.125,0.5,0.2352941176470588,0.2631578947368421,0.2272727272727273,0.25,0.375,0.44064782563113
0.375,0.5,0.4375,0.1764705882352941,0.2941176470588235,0.0588235294117647,0.1875,0.5,0.1875,0.3888888888888888,0.3125,0.4117647058823529,0.2352941176470588,0.25,0.25,0.3529411764705882,0.2105263157894736,0.3636363636363636,0.1875,0.125,0.36217599747756496
0.4375,0.1111111111111111,0.125,0.4705882352941176,0.4705882352941176,0.2352941176470588,0.5,0.5625,0.25,0.4444444444444444,0.1875,0.1764705882352941,0.1176470588235294,0.4375,0.3125,0.4117647058823529,0.1052631578947368,0.1818181818181818,0.25,0.125,0.6146006580543287
0.25,0.5,0.4375,0.1764705882352941,0.1176470588235294,0.4117647058823529,0.4375,0.25,0.5,0.3333333333333333,0.5,0.2941176470588235,0.3529411764705882,0.4375,0.6875,0.2941176470588235,0.3684210526315789,0.1363636363636363,0.25,0.125,0.2661908057191071
0.3125,0.1111111111111111,0.25,0.5882352941176471,0.2941176470588235,0.2941176470588235,0.3125,0.25,0.4375,0.2777777777777778,0.3125,0.2941176470588235,0.2352941176470588,0.375,0.625,0.5294117647058824,0.3684210526315789,0.2727272727272727,0.5625,0.125,0.4254606090481094
0.5,0.3333333333333333,0.1875,0.0588235294117647,0.1764705882352941,0.2352941176470588,0.4375,0.5625,0.1875,0.1111111111111111,0.4375,0.7058823529411764,0.1764705882352941,0.5,0.25,0.1764705882352941,0.2105263157894736,0.0909090909090909,0.0625,0.1875,0.49720735416965667
0.3125,0.5,0.3125,0.4705882352941176,0.1176470588235294,0.2941176470588235,0.375,0.0625,0.375,0.3333333333333333,0.4375,0.3529411764705882,0.2941176470588235,0.1875,0.1875,0.4117647058823529,0.3684210526315789,0.0909090909090909,0.3125,0.1875,0.3201292881568134
0.5625,0.3888888888888888,0.1875,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.25,0.25,0.3125,0.1666666666666666,0.3125,0.4705882352941176,0.2941176470588235,0.5,0.3125,0.2941176470588235,0.0526315789473684,0.2272727272727273,0.375,0.1875,0.5984463363591082
0.25,0.2777777777777778,0.1875,0.1764705882352941,0.4117647058823529,0.2941176470588235,0.3125,0.3125,0.25,0.3333333333333333,0.375,0.2352941176470588,0.2941176470588235,0.5625,0.25,0.3529411764705882,0.3684210526315789,0.3636363636363636,0.5,0.4375,0.46074138046604085
0.375,0.1666666666666666,0.0,0.1176470588235294,0.2352941176470588,0.1176470588235294,0.5625,0.0625,0.3125,0.3333333333333333,0.375,0.3529411764705882,0.2352941176470588,0.3125,0.125,0.1764705882352941,0.2631578947368421,0.2727272727272727,0.25,0.375,0.48172236055692685
0.25,0.3333333333333333,0.75,0.1764705882352941,0.0588235294117647,0.3529411764705882,0.1875,0.3125,0.1875,0.5555555555555556,0.1875,0.2352941176470588,0.3529411764705882,0.375,0.1875,0.2941176470588235,0.2105263157894736,0.2272727272727273,0.0625,0.3125,0.14168181373219432
0.375,0.2222222222222222,0.1875,0.1176470588235294,0.1764705882352941,0.3529411764705882,0.5625,0.0625,0.3125,0.2222222222222222,0.5,0.0588235294117647,0.2941176470588235,0.1875,0.25,0.2352941176470588,0.2631578947368421,0.1363636363636363,0.0625,0.4375,0.43902074831496607
0.375,0.2777777777777778,0.125,0.1176470588235294,0.3529411764705882,0.2941176470588235,0.0625,0.4375,0.5,0.3333333333333333,0.1875,0.4117647058823529,0.2352941176470588,0.125,0.5,0.4117647058823529,0.4210526315789473,0.1818181818181818,0.1875,0.25,0.522324025500412
0.125,0.2777777777777778,0.25,0.1764705882352941,0.1764705882352941,0.0588235294117647,0.6875,0.125,0.5625,0.3333333333333333,0.4375,0.3529411764705882,0.1176470588235294,0.25,0.3125,0.1764705882352941,0.2631578947368421,0.3636363636363636,0.375,0.3125,0.22160855989837272
0.375,0.1666666666666666,0.1875,0.4117647058823529,0.3529411764705882,0.4117647058823529,0.3125,0.6875,0.375,0.3888888888888888,0.5,0.4705882352941176,0.2352941176470588,0.5,0.3125,0.2352941176470588,0.3157894736842105,0.0454545454545454,0.25,0.3125,0.5222759129158316
0.3125,0.2777777777777778,0.5,0.4117647058823529,0.3529411764705882,0.2352941176470588,0.3125,0.25,0.3125,0.0,0.3125,0.7058823529411764,0.5882352941176471,0.25,0.1875,0.1176470588235294,0.3684210526315789,0.3181818181818182,0.5625,0.375,0.36932003840332756
0.3125,0.5,0.3125,0.2941176470588235,0.6470588235294118,0.4117647058823529,0.5,0.375,0.3125,0.2777777777777778,0.4375,0.4117647058823529,0.2941176470588235,0.4375,0.375,0.2352941176470588,0.0,0.1818181818181818,0.3125,0.3125,0.5917658285737698
0.0625,0.3333333333333333,0.125,0.6470588235294118,0.5294117647058824,0.6470588235294118,0.3125,0.5,0.125,0.5,0.5,0.2941176470588235,0.0588235294117647,0.3125,0.375,0.3529411764705882,0.3157894736842105,0.2727272727272727,0.4375,0.5,0.46761604542181606
0.1875,0.4444444444444444,0.5,0.3529411764705882,0.1176470588235294,0.4705882352941176,0.375,0.375,0.0625,0.1111111111111111,0.375,0.0,0.5294117647058824,0.3125,0.375,0.3529411764705882,0.2105263157894736,0.2272727272727273,0.4375,0.375,0.22088022906251115
0.1875,0.2777777777777778,0.3125,0.3529411764705882,0.5294117647058824,0.3529411764705882,0.3125,0.5625,0.3125,0.0,0.1875,0.2352941176470588,0.3529411764705882,0.3125,0.5,0.3529411764705882,0.2631578947368421,0.1363636363636363,0.375,0.375,0.4477652621007457
0.3125,0.1666666666666666,0.3125,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.375,0.25,0.1875,0.2222222222222222,0.25,0.2941176470588235,0.2941176470588235,0.375,0.0625,0.4705882352941176,0.3684210526315789,0.3181818181818182,0.4375,0.5625,0.4452867713882076
